course_name,institute,duration,fees,category,level,location,mode,description,course_url,source,cost_numeric,duration_numeric,is_estimated
Advanced Diploma in CAD Drawings,AICT,,,Construction,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/advanced-diploma-in-cad-drawings?id=4110,pickacourse.lk,150000,365,True
Auto Cad (2019) 2D & 3D Course,AICT,,,Construction,Certificate,,,,https://www.pickacourse.lk/course/auto-cad-2019-2d-3d-course?id=4111,pickacourse.lk,50000,120,True
Revit MEP Course,AICT,,,Architecture,Certificate,,,,https://www.pickacourse.lk/course/revit-mep-course?id=4112,pickacourse.lk,50000,120,True
Revit Structural Course,AICT,,,Architecture,Certificate,,,,https://www.pickacourse.lk/course/revit-structural-course?id=4113,pickacourse.lk,50000,120,True
Revit Architecture Course,AICT,,,Architecture,Certificate,,,,https://www.pickacourse.lk/course/revit-architecture-course?id=4114,pickacourse.lk,50000,120,True
Google Sketchup,AICT,,,Architecture,Certificate,,,,https://www.pickacourse.lk/course/google-sketchup?id=4115,pickacourse.lk,50000,120,True
Lumion 3D Rendering Courses,AICT,,,Architecture,Certificate,,,,https://www.pickacourse.lk/course/lumion-3d-rendering-courses?id=4116,pickacourse.lk,50000,120,True
Advanced Computerized Accounting,AICT,,,Business Management - Specialized,Certificate,,,,https://www.pickacourse.lk/course/advanced-computerized-accounting?id=4117,pickacourse.lk,50000,120,True
ScholarX,Sustainable Education Foundation - SEF,,,Science,Sustainable Education Foundation - SEF,,,,https://www.pickacourse.lk/course/scholarx?id=4118,pickacourse.lk,50000,120,True
Diploma in quality management,Sustainable Education Foundation - SEF,,,Business Management,Sustainable Education Foundation - SEF,,,,https://www.pickacourse.lk/course/diploma-in-quality-management?id=4119,pickacourse.lk,150000,365,True
STANDRD AND IMPLEMENTATION OF FOOD SAFETY MANGEMENT SYSTEM CERTIFICATION,Sustainable Education Foundation - SEF,,,Science,Sustainable Education Foundation - SEF,,,,https://www.pickacourse.lk/course/standrd-and-implementation-of-food-safety-mangement-system-certification?id=4120,pickacourse.lk,50000,120,True
"Certificate in Automation System Engineering Technology (CASET) - PLC, SCADA & VFD",ETMA Automation Academy,,,Engineering,Certificate,,,,https://www.pickacourse.lk/course/certificate-in-automation-system-engineering-technology-caset-plc-scada-vfd?id=4121,pickacourse.lk,50000,120,True
Certificate in Industrial Automation (CIA) - PLC & SCADA,ETMA Automation Academy,,,Engineering,Certificate,,,,https://www.pickacourse.lk/course/certificate-in-industrial-automation-cia-plc-scada?id=4122,pickacourse.lk,50000,120,True
MSc: MSc in Project Management,Global Institute of Project Management - GIPM,,,Business Management - Specialized,Masters Degree,,,,https://www.pickacourse.lk/course/msc-msc-in-project-management?id=4123,pickacourse.lk,2800000,1460,True
MSc: MSc in Supply Chain Management,Global Institute of Project Management - GIPM,,,Business Management - Specialized,Masters Degree,,,,https://www.pickacourse.lk/course/msc-msc-in-supply-chain-management?id=4124,pickacourse.lk,2800000,1460,True
MSc: MSc in Human Resource Management,Global Institute of Project Management - GIPM,,,Business Management - Specialized,Masters Degree,,,,https://www.pickacourse.lk/course/msc-msc-in-human-resource-management?id=4125,pickacourse.lk,2800000,1460,True
Microsoft PowerPoint 2016,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/microsoft-powerpoint-2016?id=4127,pickacourse.lk,50000,120,True
Microsoft Word Expert 2016,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/microsoft-word-expert-2016?id=4128,pickacourse.lk,50000,120,True
Mastering Microsoft Project 2016,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/mastering-microsoft-project-2016?id=4129,pickacourse.lk,50000,120,True
AZ-104 – Microsoft Azure Administrator,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/az-104-microsoft-azure-administrator?id=4130,pickacourse.lk,50000,120,True
AZ-204 – Developing Solutions for Microsoft Azure,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/az-204-developing-solutions-for-microsoft-azure?id=4131,pickacourse.lk,50000,120,True
AZ-303 – Microsoft Azure Architect Technologies,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/az-303-microsoft-azure-architect-technologies?id=4132,pickacourse.lk,50000,120,True
AZ-304 – Microsoft Azure Architect Design,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/az-304-microsoft-azure-architect-design?id=4133,pickacourse.lk,50000,120,True
AZ-400 – Designing and Implementing Microsoft DevOps Solutions,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/az-400-designing-and-implementing-microsoft-devops-solutions?id=4134,pickacourse.lk,50000,120,True
AZ-500 – Microsoft Azure Security Technologies,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/az-500-microsoft-azure-security-technologies?id=4135,pickacourse.lk,50000,120,True
DP-203 – Data Engineering on Microsoft Azure,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/dp-203-data-engineering-on-microsoft-azure?id=4136,pickacourse.lk,50000,120,True
DP-300 – Administering Relational Databases on Microsoft Azure,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/dp-300-administering-relational-databases-on-microsoft-azure?id=4137,pickacourse.lk,50000,120,True
MS-100 – Microsoft 365 Identity and Services,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/ms-100-microsoft-365-identity-and-services?id=4138,pickacourse.lk,50000,120,True
MS-101 – Microsoft 365 Mobility and Security,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/ms-101-microsoft-365-mobility-and-security?id=4139,pickacourse.lk,50000,120,True
MS-203 – Microsoft 365 Messaging,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/ms-203-microsoft-365-messaging?id=4140,pickacourse.lk,50000,120,True
MS-500 – Microsoft 365 Security Administration,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/ms-500-microsoft-365-security-administration?id=4141,pickacourse.lk,50000,120,True
MS-600 – Building Applications and Solutions with Microsoft 365 Core Services,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/ms-600-building-applications-and-solutions-with-microsoft-365-core-services?id=4142,pickacourse.lk,50000,120,True
MS-700 – Managing Microsoft Teams,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/ms-700-managing-microsoft-teams?id=4143,pickacourse.lk,50000,120,True
MD-100 – Windows 10,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/md-100-windows-10?id=4144,pickacourse.lk,50000,120,True
MD-101 – Managing Modern Desktops,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/md-101-managing-modern-desktops?id=4145,pickacourse.lk,50000,120,True
DA-100 – Analyzing Data with Power BI,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/da-100-analyzing-data-with-power-bi?id=4146,pickacourse.lk,50000,120,True
WS-011 – Windows Server 2019 Administration,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/ws-011-windows-server-2019-administration?id=4147,pickacourse.lk,50000,120,True
WS-012 – Windows Server 2019 Hybrid and Azure IaaS,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/ws-012-windows-server-2019-hybrid-and-azure-iaas?id=4148,pickacourse.lk,50000,120,True
"Installation, Storage and Compute with Windows Server 2016",InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/installation-storage-and-compute-with-windows-server-2016?id=4150,pickacourse.lk,50000,120,True
Networking with Windows Server 2016,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/networking-with-windows-server-2016?id=4151,pickacourse.lk,50000,120,True
Identity with Windows Server 2016,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/identity-with-windows-server-2016?id=4152,pickacourse.lk,50000,120,True
Securing Windows Server 2016,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/securing-windows-server-2016?id=4153,pickacourse.lk,50000,120,True
Cloud & Datacenter Monitoring with System Center Operations Manager,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/cloud-datacenter-monitoring-with-system-center-operations-manager?id=4154,pickacourse.lk,50000,120,True
IT Service Management with System Center Service Manager,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/it-service-management-with-system-center-service-manager?id=4155,pickacourse.lk,50000,120,True
Infrastructure Provisioning with System Center Virtual Machine Manager,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/infrastructure-provisioning-with-system-center-virtual-machine-manager?id=4156,pickacourse.lk,50000,120,True
Administering System Center Configuration Manager,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/administering-system-center-configuration-manager?id=4157,pickacourse.lk,50000,120,True
Integrating Cloud Services with System Center Configuration Manager,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/integrating-cloud-services-with-system-center-configuration-manager?id=4158,pickacourse.lk,50000,120,True
Installing and Configuring System Center 2012 Operations Manager,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/installing-and-configuring-system-center-2012-operations-manager?id=4159,pickacourse.lk,50000,120,True
System Center 2012 Orchestrator,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/system-center-2012-orchestrator?id=4160,pickacourse.lk,50000,120,True
Advanced Technologies of SharePoint 2016,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/advanced-technologies-of-sharepoint-2016?id=4161,pickacourse.lk,50000,120,True
Programming in HTML5 with JavaScript and CSS3,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/programming-in-html5-with-javascript-and-css3?id=4162,pickacourse.lk,50000,120,True
Programming in C#,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/programming-in-c?id=4163,pickacourse.lk,50000,120,True
Developing ASP.NET Core MVC Web Applications,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/developing-aspnet-core-mvc-web-applications?id=4164,pickacourse.lk,50000,120,True
Querying Data with Transact-SQL,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/querying-data-with-transact-sql?id=4165,pickacourse.lk,50000,120,True
Developing SQL Databases,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/developing-sql-databases?id=4166,pickacourse.lk,50000,120,True
Administering a SQL Database Infrastructure,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/administering-a-sql-database-infrastructure?id=4167,pickacourse.lk,50000,120,True
Provisioning SQL Databases,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/provisioning-sql-databases?id=4168,pickacourse.lk,50000,120,True
Implementing a SQL Data Warehouse,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/implementing-a-sql-data-warehouse?id=4169,pickacourse.lk,50000,120,True
Developing SQL Data Models,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/developing-sql-data-models?id=4170,pickacourse.lk,50000,120,True
ITIL 4 Foundation,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/itil-4-foundation?id=4171,pickacourse.lk,50000,120,True
CISSP – Certified Information Systems Security Professional,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/cissp-certified-information-systems-security-professional?id=4172,pickacourse.lk,50000,120,True
QA – Software Testing,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/qa-software-testing?id=4173,pickacourse.lk,50000,120,True
Software Test Automation with Selenium,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/software-test-automation-with-selenium?id=4174,pickacourse.lk,50000,120,True
TOGAF – The Open Group Architecture Framework,InnoventSys,,,Enterprise Architecture,Certificate,,,,https://www.pickacourse.lk/course/togaf-the-open-group-architecture-framework-enterprise-architecture?id=4175,pickacourse.lk,50000,120,True
ICAD – iOS Certified Associate Developer,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/icad-ios-certified-associate-developer?id=4176,pickacourse.lk,50000,120,True
ACAD – Android Certified Associate Developer,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/acad-android-certified-associate-developer?id=4177,pickacourse.lk,50000,120,True
PMP – Project Management Professional,InnoventSys,,,Business Management - Specialized,Certificate,,,,https://www.pickacourse.lk/course/pmp-project-management-professional?id=4178,pickacourse.lk,50000,120,True
Prince2 Foundation,InnoventSys,,,Business Management - Specialized,Certificate,,,,https://www.pickacourse.lk/course/prince2-foundation?id=4179,pickacourse.lk,50000,120,True
AWS Certified Solutions Architect- Associate,InnoventSys,,,IT,Certificate,,,,https://www.pickacourse.lk/course/aws-certified-solutions-architect-associate?id=4181,pickacourse.lk,50000,120,True
Soft Skill Development Certificate Course,Life Skill Academy,,,Soft Skills Development,Certificate,,,,https://www.pickacourse.lk/course/soft-skill-development-certificate-course?id=4182,pickacourse.lk,50000,120,True
Diploma of Higher Education in Psychology,CIRP - Colombo Institute of Research & Psychology,,,Psychology & Counselling,Diploma,,,,https://www.pickacourse.lk/course/diploma-of-higher-education-in-psychology?id=4183,pickacourse.lk,150000,365,True
Diploma of Higher Education in Psychology & Marketing,CIRP - Colombo Institute of Research & Psychology,,,Psychology & Counselling,Diploma,,,,https://www.pickacourse.lk/course/diploma-of-higher-education-in-psychology-marketing?id=4184,pickacourse.lk,150000,365,True
Diploma of Higher Education in Psychology & Childcare,CIRP - Colombo Institute of Research & Psychology,,,Psychology & Counselling,Diploma,,,,https://www.pickacourse.lk/course/diploma-of-higher-education-in-psychology-childcare?id=4185,pickacourse.lk,150000,365,True
Diploma of Higher Education in Psychology & Counselling,CIRP - Colombo Institute of Research & Psychology,,,Psychology & Counselling,Diploma,,,,https://www.pickacourse.lk/course/diploma-of-higher-education-in-psychology-counselling?id=4186,pickacourse.lk,150000,365,True
Diploma of Higher Education in Psychology & Sports Science,CIRP - Colombo Institute of Research & Psychology,,,Psychology & Counselling,Diploma,,,,https://www.pickacourse.lk/course/diploma-of-higher-education-in-psychology-sports-science?id=4187,pickacourse.lk,150000,365,True
Diploma of Higher Education in Psychology & Criminology,CIRP - Colombo Institute of Research & Psychology,,,Psychology & Counselling,Diploma,,,,https://www.pickacourse.lk/course/diploma-of-higher-education-in-psychology-criminology?id=4188,pickacourse.lk,150000,365,True
Diploma of Higher Education in Psychology & HRM,CIRP - Colombo Institute of Research & Psychology,,,Psychology & Counselling,Diploma,,,,https://www.pickacourse.lk/course/diploma-of-higher-education-in-psychology-hrm?id=4189,pickacourse.lk,150000,365,True
BSc (Hons) Psychology - Final Year (Top up),CIRP - Colombo Institute of Research & Psychology,,,Psychology & Counselling,Bachelor's Degree,,,,https://www.pickacourse.lk/course/bsc-hons-psychology-final-year-top-up?id=4190,pickacourse.lk,2800000,1460,True
MSc in Business & Organizational Psychology,CIRP - Colombo Institute of Research & Psychology,,,Psychology & Counselling,Masters Degree,,,,https://www.pickacourse.lk/course/msc-in-business-organizational-psychology?id=4191,pickacourse.lk,2800000,1460,True
MSc in Clinical & Counseling Psychology,CIRP - Colombo Institute of Research & Psychology,,,Psychology & Counselling,Masters Degree,,,,https://www.pickacourse.lk/course/msc-in-clinical-counseling-psychology?id=4192,pickacourse.lk,2800000,1460,True
